ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Well-Being Index
15688,1001000,HIPASS J1247-77,0.9203149,78.06582484,13540.97546,0.851218887,13.00566314,6.794518173,0.794579372,0.51186342,164.6849142,116.7469698,132.7152203,0.063657869
15721,1000000,Andromeda VIII,0.628751214,53.33170812,23107.96606,0.601356152,15.13812274,8.341881439,0.713649216,0.620768268,212.1835318,95.89913092,23.9365192,0.046288797
15757,998001,NGC 5206,0.551370405,48.85134896,13707.78356,0.541081694,12.80125952,9.208763344,0.608879656,0.590460415,171.1720499,107.64989595,109.4191124,0.047805508
15900,997002,Grus II,0.856516916,74.85879909,13205.36125,0.747601863,14.10417261,10.2219775,0.763001427,0.641915261,162.3288098,107.64989595,109.4191124,0.051298304
15932,995006,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.972144191,80.29827611,15977.34953,1.002138777,14.09743396,12.22986979,0.800631821,0.708129395,123.8920172,107.64989595,109.4191124,0.065253813
15951,991020,"Leo I Dwarf (DDO 74, UGC 5470)",0.590614974,55.0806071,25349.0845,0.376023812,5.712179365,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.048134738
16068,999000,Sagittarius II,0.958991482,80.17859097,30901.14057,0.913841372,15.82433714,13.41757671,0.809032148,0.986785527,121.2230009,107.64989595,109.4191124,0.086652287
16101,991020,NGC 5206,0.618688115,59.81408507,22796.31318,0.553077821,12.50527813,7.414168572,0.54778795,0.555130809,177.308057,107.64989595,109.4191124,0.050188424
16114,1001000,ESO 540-030 (KDG 2),0.843829184,80.827167,14931.93235,0.614399002,13.01983458,12.36273695,0.770516959,0.855046684,131.6022412,112.4780573,111.68542,0.059858096
16144,998001,Canes Venatici I Dwarf,0.968350627,81.13276324,38074.01203,0.949833847,15.65458957,14.86713058,0.971480925,0.995762104,88.2910308,107.64989595,109.4191124,0.101579025
16160,1000000,ESO 274-01[70],0.779803227,67.80654844,26253.10246,0.831299098,10.95007362,5.793937077,0.592422561,0.516458654,210.8338383,65.67494837,40.20986411,0.045053107
16213,993012,Maffei 1,0.949506696,88.76640121,23913.33605,0.902241977,17.44261189,14.97814888,0.95439333,0.828286649,80.11654936,107.64989595,109.4191124,0.209488019
16267,996004,NGC 1569 (UGC 3056),0.549115309,54.32438475,20969.95657,0.613224607,10.81710894,6.933087382,0.532079659,0.400838254,215.5842846,107.64989595,109.4191124,0.047381826
16270,1000000,Andromeda XV,1.010464595,88.71909664,36866.68009,0.948984725,19.62249819,14.92715183,0.980236712,1.08032214,72.78731244,115.5223656,129.4540127,0.145304509
16275,1000000,Cetus Dwarf,1.089921954,90.82210798,47129.7899,1.067689509,21.18771447,14.81995037,1.062166723,0.91533914,33.91170821,114.1516276,128.1350463,0.350686213
16418,1000000,Andromeda XXII[57],0.904112319,82.43680649,20221.22684,0.932068417,16.45425042,8.353105824,0.837412577,0.750530351,120.1019118,130.3625288,121.9026225,0.074329867
16471,996004,Leo V Dwarf,0.722636332,64.95552279,27601.25348,0.515971615,4.171929757,6.178496361,0.439369058,0.327770438,185.795402,107.64989595,109.4191124,0.045391512
16513,1000000,Andromeda XVIII[60],0.958449922,72.88488317,28627.48803,0.577525626,12.36430804,7.34584716,0.726168541,0.709727591,191.0161365,120.8258668,54.45347482,0.044371836
16544,992016,Reticulum III,0.603091266,52.57856931,9106.96273,0.569981505,7.155640257,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.049086959
16607,1002001,Dwingeloo 1,0.977960558,81.38055558,48615.36845,1.025515288,15.41576327,10.33386442,0.926626835,0.837223624,146.4855377,108.8082767,107.0936174,0.071182587
16627,996004,Tucana Dwarf,1.043401752,81.15962722,83181.38579,1.184200154,14.02276098,10.82522915,0.980362942,0.7753625,73.863742,107.64989595,109.4191124,0.159677088
16646,997002,ESO 540-032,0.940778541,81.03789021,14416.01855,0.576168413,11.96902014,6.829320005,0.775473165,0.73254039,151.156303,107.64989595,109.4191124,0.067278879
16651,1002001,"Wolf-Lundmark-Melotte (WLM, DDO 221)",0.572757466,59.73946807,25898.58169,0.537441183,7.874700927,5.668152998,0.475785752,0.401827538,225.4947373,65.31592298,52.33195616,0.042042424
16670,990025,Aquarius Dwarf Galaxy (DDO 210),0.759411714,68.48146159,24707.49892,0.723449281,6.109395451,4.751748655,0.486954575,0.336804181,156.100979,107.64989595,109.4191124,0.050539261
16825,996004,ESO 540-030 (KDG 2),0.845565171,77.67562942,24953.18909,0.708665659,14.36117941,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.062353832
16840,1002001,Maffei 1,0.980841914,86.51472485,33451.59957,1.01984584,18.67691522,14.31731406,0.986895646,1.058192681,27.96484996,119.6000989,120.174551,0.239367391
16920,993012,Phoenix Dwarf Galaxy (P 6830),1.010221925,83.40905088,37892.08292,1.065286396,18.26924479,11.07338052,1.022651693,0.911280354,87.83131116,107.64989595,109.4191124,0.176291226
16932,998001,DDO 99 (UGC 6817),0.847365579,83.95753414,22025.6777,0.808225147,14.88122164,15.40936548,0.824836482,0.858708396,128.3653349,107.64989595,109.4191124,0.085628324
17000,990025,M110 (NGC 205),0.863034365,73.3921833,15667.25803,0.836837522,16.60523292,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.067606528
17013,995006,KKH 12,0.385065917,46.58568356,16407.82854,0.44608973,7.59297119,6.220204944,0.401902891,0.418119853,200.4625662,107.64989595,109.4191124,0.047867619
17039,994009,Cetus Dwarf,1.143977196,87.96632861,49217.87046,1.049509713,19.64712407,12.32489297,1.039284785,0.926255973,64.92617821,107.64989595,109.4191124,0.324807446
17087,999000,NGC 1560,0.870789113,78.37108213,17345.50535,0.886916082,14.58036614,8.922469593,0.827681343,0.666851214,132.20436485,107.64989595,109.4191124,0.05521665
17088,1002001,Tucana III,0.950041857,79.71312124,34144.47794,0.875742458,14.19688666,9.168292976,0.889632606,0.685222309,113.6958455,103.3299311,113.7198322,0.061292522
17155,1003002,M110 (NGC 205),0.933577986,83.86066483,39913.60871,0.870223045,18.47577742,10.129150945,0.813372348,0.748034114,132.20436485,103.7272273,113.2031364,0.062831363
17178,1001000,Pegasus Dwarf Irregular (DDO 216),1.065898597,82.87311201,38118.1338,0.941467053,11.98227308,11.32384831,0.864062928,0.773869336,107.8099887,116.6018697,111.0902544,0.056418277
17212,1003002,"Leo A (Leo III, DDO 69)",0.964162067,74.66093128,17632.46345,0.896948228,12.59270712,7.715774621,0.661244117,0.618489699,160.9585199,99.66207131,98.98038071,0.049865643
17252,995006,Indus II,0.996612512,85.64490795,32006.23071,0.943093602,15.90625058,13.93023141,0.892942897,0.864993621,84.20517901,107.64989595,109.4191124,0.08422063
17253,1000000,Sagittarius II,0.875798605,88.24081634,30909.15027,0.739876548,16.24664824,13.45761164,0.984471827,0.953719037,53.65395272,119.8327755,94.16853329,0.086487978
17303,997002,UGCA 133 (DDO 44),0.592045028,56.09549236,23484.241,0.675957385,9.437830095,7.555190404,0.477520347,0.446270449,204.6111817,107.64989595,109.4191124,0.048947358
17305,1003002,Willman 1,1.079502031,83.5149487,51463.75866,0.985160904,18.70744696,9.781061622,0.899494458,0.762059994,86.89180618,114.1396744,137.1150614,0.056598274
17313,1001000,DDO 99 (UGC 6817),0.870976889,75.37717433,38211.66257,0.877041713,14.9785488,14.08182855,0.961116051,0.939358424,111.707017,119.2766815,95.31587212,0.084318706
17328,992016,UGC 8651 (DDO 181),0.581357494,59.38109335,26058.34236,0.821124373,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.048429116
17365,998001,Andromeda XXIV,0.493303986,52.50035646,26846.62142,0.480113936,13.20249859,6.95911637,0.555595769,0.4987274,217.0222386,107.64989595,109.4191124,0.04752763
17460,1003002,Maffei 2,0.842889383,76.41855881,14301.96491,0.629364709,11.60826309,10.8911897,0.64647622,0.615988573,203.1496468,91.50193374,53.01813174,0.045954707
17528,1003002,Triangulum Galaxy (M33),0.95759386,82.82233837,40224.14741,0.977792313,18.9285278,7.939046922,0.929370998,0.779837421,123.3260461,104.6765524,139.8930312,0.046806063
17535,998001,Segue 2,0.990671418,81.44262497,55905.75866,1.091349876,16.27882305,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.086898144
17550,992016,Ursa Major II Dwarf,0.978865472,87.96561767,48129.28295,0.951785902,20.45294296,14.86436401,1.14846187,1.061727359,49.30472257,107.64989595,109.4191124,0.183505749
17564,995006,MB 1 (KK98 21),0.927168091,81.79077582,37356.2061,0.990281915,16.52258396,12.97879374,0.948503407,0.925556722,117.2594079,107.64989595,109.4191124,0.131493457
17569,994009,Grus II,0.731336964,63.47247456,21525.61769,0.637980936,13.99654612,8.714928545,0.779851313,0.745188194,139.3441133,107.64989595,109.4191124,0.052097725
17633,995006,"Leo II Dwarf (Leo B, DDO 93)",0.95423684,74.44401835,21498.13104,0.795700681,15.13281373,8.374764336,0.707246793,0.592041538,164.9963962,107.64989595,109.4191124,0.056763557
17683,995006,Triangulum II,1.073356961,92.77453824,66957.34289,1.142731436,18.86289954,12.38084892,0.975039108,0.945447526,69.30407727,107.64989595,109.4191124,0.184452005
17741,993012,UGC 8508 (I Zw 060),1.023709141,86.42131745,42935.83414,0.999012191,18.7134184,8.994090064,0.860700721,0.788450039,76.10106038,107.64989595,109.4191124,0.129552348
17759,995006,Columba I,0.945008581,86.52201628,23903.39957,0.876666322,14.80272098,11.64207116,0.872000808,0.768061907,121.6965868,107.64989595,109.4191124,0.065845763
17821,992016,Phoenix II,0.945129357,81.04047934,27888.18812,0.740773116,13.23227946,7.931920918,0.679752913,0.547108505,153.4048364,107.64989595,109.4191124,0.061992111
17835,1001000,Sextans Dwarf Sph,0.626431058,59.41484667,20752.7108,0.585881546,10.17344706,7.375178341,0.626018107,0.624262053,206.840261,74.49109463,69.79208013,0.044704423
17919,997002,UGCA 92,0.757157071,67.61614847,19552.50522,0.848178367,17.1071809,12.18716163,0.72715106,0.864069758,127.4993668,107.64989595,109.4191124,0.05163308
17938,1003002,Segue 2,0.973323152,84.54147264,57550.1579,1.012171416,16.17660908,13.75120417,1.034962145,1.057282971,109.4405733,116.6445233,132.8981571,0.070264944
17947,999000,ESO 410-G005,0.966944253,81.6223002,14635.6328,0.836547804,16.39797248,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.071058704
17964,1002001,Pegasus Dwarf Irregular (DDO 216),0.876169462,82.77691695,34724.94185,0.994580205,15.72960511,11.55825416,0.716258431,0.712114718,117.8504963,111.1859837,148.6914416,0.056029876
18048,1000000,UGCA 86,0.797989598,69.87822666,23354.70698,0.624834312,12.08801685,7.420065556,0.659722241,0.679629004,180.8327626,92.01292388,48.19546751,0.047241446
18205,1003002,"Holmberg II (DDO 50, UGC 4305)",0.96268354,80.97186875,120529.8909,1.199046713,15.46050465,12.08091423,0.868878932,0.765128993,93.40334813,116.2346918,139.1157608,0.05260247
18243,990025,Bo̦tes I,0.788359869,72.1670186,28253.019,0.928837298,12.2582403,6.821276508,0.791114796,0.682626911,128.442851,107.64989595,109.4191124,0.053564211
18282,994009,NGC 2366,0.821807187,68.02560611,17314.01823,0.570236458,13.90897639,13.39233972,0.695671495,0.791057888,145.3419645,107.64989595,109.4191124,0.058548629
18305,1003002,Draco II,0.724619659,67.93154973,13057.32501,0.542203638,8.729719708,6.943000167,0.54653987,0.520170724,203.4289048,51.15670017,68.26840584,0.044675073
18350,997002,Reticulum II,0.832357892,77.92018922,19728.10138,0.759940515,16.12952836,12.6657042,0.726671764,0.928488822,105.594733,107.64989595,109.4191124,0.106657125
18358,995006,Horologium I,0.785445817,73.30188781,35972.85443,0.649015868,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.056338927
18398,1000000,KKR 25,0.53116471,57.40893491,29413.49781,0.663447363,11.85826031,10.129150945,0.813372348,0.748034114,132.20436485,70.88742506,91.800531,0.047159192
18421,995006,ESO 540-030 (KDG 2),0.793359387,78.3408214,22041.35074,0.679956352,15.82278229,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.063252842
18429,995006,NGC 1569 (UGC 3056),0.535732955,58.40167319,12997.75371,0.653334291,9.721809497,6.00015298,0.619613871,0.502405118,171.7883824,107.64989595,109.4191124,0.048195807
18430,996004,Ursa Major II Dwarf,1.069996713,86.85213156,41998.23129,1.006761658,22.39141952,14.21260252,1.060628855,1.11280473,51.76509074,107.64989595,109.4191124,0.186243171
18457,994009,Horologium I,0.83306057,79.99686812,16273.76556,0.64547662,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.0566164
18458,990025,NGC 5102,0.917748243,89.27940579,50647.57949,1.043082457,16.90021923,9.347839814,0.916376985,0.933979716,57.63346472,107.64989595,109.4191124,0.139887092
18471,991020,"Holmberg II (DDO 50, UGC 4305)",0.961979199,84.90714017,120399.5621,1.184709259,12.98982386,9.230044409,0.811830555,0.672522077,101.1992715,107.64989595,109.4191124,0.056451137
18519,1000000,NGC 55,0.961859464,85.83647879,66685.70095,1.109132964,15.42728471,6.126717432,0.915653424,0.612900806,78.72194312,107.64989595,114.5286512,0.093314686
18554,993012,ESO 321-014[70],0.967989446,83.11138309,38541.11044,0.815246977,14.43975708,8.235483125,0.692365796,0.49323158,147.2236567,107.64989595,109.4191124,0.068713145
18602,998001,Antlia B,0.596052664,54.25573223,14364.5116,0.4927641,9.652092466,3.623089792,0.426176162,0.425691236,194.6044429,107.64989595,109.4191124,0.044370343
18639,996004,NGC 4163 (NGC 4167),0.961527398,82.72250772,47481.29947,1.186770876,16.20132581,8.338678666,0.895118759,0.699205049,98.19300127,107.64989595,109.4191124,0.051755407
18656,999000,Pisces IV (Andromeda XIV),0.895883632,74.32421405,11046.58817,0.621354681,16.46394522,12.73601605,0.808908322,0.878356158,137.291591,107.64989595,109.4191124,0.0676616
18683,1001000,Andromeda XIX[60],1.140201406,93.77578897,43661.11436,1.026726578,17.68307593,11.04926379,0.940560129,0.87426475,87.447041,116.321508,138.1911661,0.155193908
18709,1002001,Canes Venatici II Dwarf,1.054207628,88.02615861,35543.11814,1.012587373,19.37453521,14.60521018,1.025183579,0.914545136,95.14691888,118.7086674,140.1571221,0.213755996
18724,995006,Reticulum II,0.770770415,73.08414903,26322.80766,0.758066918,13.78636024,13.40934779,0.840713117,0.822291371,104.5950921,107.64989595,109.4191124,0.106448444
18759,994009,KKH 12,0.464738764,45.85563415,14640.55994,0.548900517,10.18991664,5.930504942,0.333740533,0.4227626,199.5711253,107.64989595,109.4191124,0.048125905
18806,993012,Tucana IV,0.697656482,66.42377655,23875.34221,0.609396733,5.721640103,5.06185612,0.537851398,0.454481527,170.1896687,107.64989595,109.4191124,0.048741294
18850,999000,Cassiopeia II (Andromeda XXX),0.712966367,68.25425608,19621.20478,0.633366436,11.71335865,9.537578688,0.629434737,0.652688791,158.3456014,107.64989595,109.4191124,0.049781278
18856,999000,Triangulum Galaxy (M33),0.910347678,77.46250397,36329.63562,0.960220932,19.2195071,6.565145248,0.929406186,0.812818732,76.21190063,107.64989595,109.4191124,0.050004856
18877,991020,Sagittarius Dwarf Sphr SagDEG,0.919343948,82.77367012,38034.89116,0.939638834,17.31343096,11.05534086,0.873569661,0.843322625,90.70607895,107.64989595,109.4191124,0.075121729
18879,1000000,UGCA 92,0.689316309,65.63809121,15088.07286,0.886752627,15.13662582,12.77703924,0.751931332,0.848223463,157.1891606,110.0105295,95.88655519,0.050369235
18881,994009,ESO 383-087 (ISG 39),0.832505636,68.88815123,18826.63137,0.647214266,9.669876292,2.659657264,0.528463305,0.499178835,150.9123703,107.64989595,109.4191124,0.04861041
18912,993012,Sextans Dwarf Sph,0.623455149,63.24919038,7446.098593,0.628831908,11.29989667,6.736785506,0.489280493,0.512820584,181.0913537,107.64989595,109.4191124,0.04991496
18915,994009,KK98 77,0.560333537,60.64825831,15179.57448,0.654919453,13.11794333,8.688541201,0.64268714,0.72283195,122.2403895,107.64989595,109.4191124,0.050747735
19142,1003002,UGC 7577 (DDO 125),0.721870907,74.82093495,26416.82389,0.971181106,18.07660773,12.75563298,0.945379943,0.912628886,106.485494,112.8756058,127.3841083,0.086729696
19160,1000000,Hydrus I,0.983831636,83.76464177,30823.04891,0.703742457,13.93767566,12.07475384,0.837961049,0.791419394,148.249023,103.7804618,102.9765979,0.080812425
19161,997002,Camelopardalis B,0.848785154,74.8485866,37333.02886,0.942330694,14.92265235,5.840353265,0.781843956,0.610256851,129.3334056,107.64989595,109.4191124,0.059203374
19179,996004,Cas 1 (KK98 19),0.911188862,81.71681255,24043.58553,0.859975923,13.99144673,6.629399903,0.731295515,0.617104392,136.803161,107.64989595,109.4191124,0.061716893
19241,1001000,KK98 35,1.063201102,99.59390516,68082.82493,1.156296012,18.16404904,15.35270727,1.136110437,0.978879452,83.46027318,127.2669731,148.6239457,0.225844871
19273,991020,Pisces II,0.760350005,74.25939908,11434.44862,0.73001742,13.95918895,8.944044894,0.669989966,0.721802216,128.6697091,107.64989595,109.4191124,0.058620998
19319,1000000,Sextans Dwarf Sph,0.618767962,65.49755296,25143.25162,0.644584361,10.89714259,7.700926337,0.582227679,0.591039229,193.9070356,77.63269035,53.41373133,0.04674979
19332,1002001,Segue 2,0.994886086,84.74883897,52648.21798,1.037096114,16.09880895,14.70241992,0.972627158,0.893714658,93.79805465,110.420267,120.0721182,0.070675297
19350,998001,Cas 1 (KK98 19),0.960279954,81.23965552,30066.69446,0.823060178,14.01812802,7.353923419,0.780840708,0.648072638,142.7575268,107.64989595,109.4191124,0.061522628
19388,992016,KKh 060,0.722187217,69.05854188,39700.99246,0.7149249,17.15516986,10.75905615,0.714402172,0.622847968,140.9840132,107.64989595,109.4191124,0.051932409
19410,1001000,UGCA 438 (ESO 407-018),0.905900883,82.17622613,22528.68264,0.863347154,13.46766007,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.068154208
19561,998001,KUG 1210+301B (KK98 127),0.760387963,70.23902311,13571.52652,0.617117484,11.98557639,3.923383152,0.668973618,0.566136993,154.721644,107.64989595,109.4191124,0.050573267
19574,994009,Andromeda III,0.98680111,85.79870798,29088.35096,0.961611669,14.36090555,13.010408,0.93371882,0.855474991,75.59405478,107.64989595,109.4191124,0.113724734
19603,998001,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.861836766,86.99858519,29781.79115,0.904317092,13.93931599,8.955265768,0.848741019,0.775025587,110.7202177,107.64989595,109.4191124,0.066009566
